customer_id,age_group,gender,state,country,distance_traveled_miles,previous_attendance,purchase_platform
"CUST000375","55+","Male","NY","USA","268","Second Time","Eventbrite"
"CUST000376","25-34","Male","CT","USA","259","Returning (3+)","Festival Website"
"CUST000377","18-24","Male","NY","USA","201","Second Time","SeatGeek"
"CUST000378","18-24","Non-Binary","MI","USA","455","Returning (3+)","Festival Website"
"CUST000379","45-54","Female","VA","USA","259","First Time","Festival Website"
"CUST000380","45-54","Female","CA","USA","2681","Returning (3+)","Festival Website"
"CUST000381","35-44","Male","NJ","USA","179","Returning (3+)","Festival Website"
"CUST000382","25-34","Male","PA","USA","110","First Time","Dice"
"CUST000383","55+","Non-Binary","CA","USA","2961","First Time","Ticketmaster"
"CUST000384","18-24","Female","NY","USA","179","Returning (3+)","SeatGeek"
"CUST000385","55+","Male","NJ","USA","107","Returning (3+)","Ticketmaster"
"CUST000386","35-44","Female","VA","USA","262","Second Time","SeatGeek"
"CUST000387","35-44","Male","PA","USA","136","First Time","StubHub"
"CUST000388","55+","Female","TX","USA","1658","Returning (3+)","StubHub"
"CUST000389","18-24","Male","PA","USA","96","First Time","Dice"
"CUST000390","18-24","Prefer not to say","NY","USA","251","Second Time","Ticketmaster"
"CUST000391","18-24","Female","PA","USA","62","Second Time","Festival Website"
"CUST000392","45-54","Non-Binary","TX","USA","1414","Second Time","SeatGeek"
"CUST000393","55+","Prefer not to say","DE","USA","170","First Time","SeatGeek"
"CUST000394","35-44","Male","IL","USA","774","First Time","SeatGeek"
"CUST000395","18-24","Prefer not to say","PA","USA","107","Returning (3+)","SeatGeek"
"CUST000396","18-24","Male","RI","USA","329","First Time","Dice"
"CUST000397","55+","Prefer not to say","FL","USA","1162","First Time","Eventbrite"
"CUST000398","18-24","Female","MD","USA","59","Second Time","Ticketmaster"
"CUST000399","45-54","Prefer not to say","NC","USA","479","Returning (3+)","Festival Website"
"CUST000400","35-44","Non-Binary","NC","USA","319","Second Time","SeatGeek"
"CUST000401","18-24","Male","NY","USA","181","Second Time","Festival Website"
"CUST000402","18-24","Prefer not to say","CT","USA","290","Second Time","Ticketmaster"
"CUST000403","45-54","Non-Binary","SC","USA","643","Returning (3+)","Eventbrite"
"CUST000404","55+","Female","TX","USA","1782","First Time","StubHub"
"CUST000405","25-34","Non-Binary","NY","USA","247","First Time","SeatGeek"
"CUST000406","25-34","Male","FL","USA","1092","Returning (3+)","Eventbrite"
"CUST000407","35-44","Male","TX","USA","1558","First Time","StubHub"
"CUST000408","55+","Non-Binary","NC","USA","340","First Time","StubHub"
"CUST000409","35-44","Prefer not to say","OH","USA","252","First Time","Dice"
"CUST000410","18-24","Prefer not to say","NY","USA","262","First Time","StubHub"
"CUST000411","25-34","Female","PA","USA","87","First Time","Eventbrite"
"CUST000412","35-44","Prefer not to say","PA","USA","1","Second Time","Ticketmaster"
"CUST000413","18-24","Female","DE","USA","131","Returning (3+)","Festival Website"
"CUST000414","25-34","Female","OH","USA","266","Returning (3+)","Ticketmaster"
"CUST000415","25-34","Male","NY","USA","217","Second Time","Eventbrite"
"CUST000416","18-24","Non-Binary","TX","USA","1516","Returning (3+)","Eventbrite"
"CUST000417","55+","Prefer not to say","PA","USA","102","First Time","Festival Website"
"CUST000418","18-24","Non-Binary","OH","USA","298","Second Time","Eventbrite"
"CUST000419","25-34","Non-Binary","NY","USA","265","Second Time","StubHub"
"CUST000420","18-24","Non-Binary","NY","USA","172","Returning (3+)","Festival Website"
"CUST000421","55+","Prefer not to say","NJ","USA","230","Second Time","SeatGeek"
"CUST000422","18-24","Female","CA","USA","2598","Returning (3+)","SeatGeek"
"CUST000423","25-34","Prefer not to say","PA","USA","9","Second Time","Festival Website"
"CUST000424","45-54","Non-Binary","MD","USA","105","Second Time","SeatGeek"
"CUST000425","35-44","Prefer not to say","MD","USA","146","Second Time","Eventbrite"
"CUST000426","45-54","Male","NJ","USA","180","Returning (3+)","SeatGeek"
"CUST000427","18-24","Prefer not to say","VA","USA","231","First Time","Eventbrite"
"CUST000428","18-24","Male","NY","USA","193","First Time","Ticketmaster"
"CUST000429","55+","Male","MD","USA","131","Second Time","Ticketmaster"
"CUST000430","45-54","Non-Binary","NJ","USA","125","Second Time","Festival Website"
"CUST000431","25-34","Prefer not to say","MD","USA","143","Second Time","Dice"
"CUST000432","45-54","Non-Binary","IL","USA","611","Second Time","Festival Website"
"CUST000433","18-24","Non-Binary","RI","USA","364","Second Time","Festival Website"
"CUST000434","18-24","Prefer not to say","MI","USA","545","First Time","Festival Website"
"CUST000435","25-34","Male","MD","USA","147","Second Time","Eventbrite"
"CUST000436","45-54","Non-Binary","FL","USA","1011","Returning (3+)","Dice"
"CUST000437","35-44","Female","NC","USA","500","Second Time","Dice"
"CUST000438","35-44","Female","PA","USA","12","Second Time","Dice"
"CUST000439","25-34","Male","NJ","USA","214","Returning (3+)","Ticketmaster"
"CUST000440","25-34","Prefer not to say","NJ","USA","144","Returning (3+)","Festival Website"
"CUST000441","18-24","Female","RI","USA","333","Second Time","SeatGeek"
"CUST000442","55+","Female","TX","USA","1700","Returning (3+)","SeatGeek"
"CUST000443","35-44","Female","MD","USA","134","First Time","Festival Website"
"CUST000444","55+","Prefer not to say","PA","USA","65","Returning (3+)","StubHub"
"CUST000445","45-54","Non-Binary","CA","USA","2784","First Time","Festival Website"
"CUST000446","18-24","Prefer not to say","VA","USA","269","Returning (3+)","SeatGeek"
"CUST000447","55+","Male","MA","USA","361","Second Time","StubHub"
"CUST000448","55+","Non-Binary","GA","USA","728","Returning (3+)","SeatGeek"
"CUST000449","25-34","Male","TX","USA","1800","First Time","Dice"
"CUST000450","18-24","Non-Binary","MI","USA","576","Returning (3+)","StubHub"
"CUST000451","45-54","Female","MA","USA","338","Returning (3+)","Festival Website"
"CUST000452","18-24","Female","NJ","USA","232","Returning (3+)","Ticketmaster"
"CUST000453","55+","Prefer not to say","CA","USA","2594","First Time","Dice"
"CUST000454","18-24","Non-Binary","TX","USA","1491","Second Time","Ticketmaster"
"CUST000455","25-34","Non-Binary","PA","USA","110","Returning (3+)","Eventbrite"
"CUST000456","55+","Non-Binary","MD","USA","118","Second Time","Festival Website"
"CUST000457","55+","Non-Binary","CA","USA","2728","Returning (3+)","SeatGeek"
"CUST000458","18-24","Non-Binary","PA","USA","78","First Time","Festival Website"
"CUST000459","18-24","Male","NJ","USA","166","Second Time","StubHub"
"CUST000460","25-34","Female","PA","USA","64","First Time","Festival Website"
"CUST000461","55+","Non-Binary","TX","USA","1569","First Time","Ticketmaster"
"CUST000462","18-24","Non-Binary","MD","USA","112","Second Time","StubHub"
"CUST000463","55+","Male","MD","USA","157","Second Time","Ticketmaster"
"CUST000464","45-54","Male","TX","USA","1540","First Time","StubHub"
"CUST000465","45-54","Non-Binary","VA","USA","207","First Time","Eventbrite"
"CUST000466","45-54","Male","NY","USA","262","First Time","Dice"
"CUST000467","18-24","Non-Binary","PA","USA","128","Returning (3+)","SeatGeek"
"CUST000468","25-34","Male","NJ","USA","246","Returning (3+)","Festival Website"
"CUST000469","45-54","Non-Binary","NY","USA","190","Returning (3+)","Festival Website"
"CUST000470","18-24","Male","SC","USA","458","Second Time","Festival Website"
"CUST000471","45-54","Female","MI","USA","528","Second Time","Dice"
"CUST000472","35-44","Female","NY","USA","225","Second Time","Eventbrite"
"CUST000473","18-24","Female","PA","USA","150","Returning (3+)","Dice"
"CUST000474","45-54","Female","PA","USA","114","Second Time","StubHub"
"CUST000475","18-24","Prefer not to say","PA","USA","115","Second Time","Ticketmaster"
"CUST000476","25-34","Prefer not to say","PA","USA","148","First Time","StubHub"
"CUST000477","55+","Female","FL","USA","1049","First Time","SeatGeek"
"CUST000478","25-34","Non-Binary","NY","USA","225","First Time","SeatGeek"
"CUST000479","45-54","Non-Binary","VA","USA","179","Returning (3+)","Eventbrite"
"CUST000480","55+","Prefer not to say","CT","USA","275","First Time","Dice"
"CUST000481","55+","Female","NJ","USA","224","Returning (3+)","Festival Website"
"CUST000482","55+","Female","TX","USA","1607","Second Time","Festival Website"
"CUST000483","25-34","Female","PA","USA","94","First Time","Festival Website"
"CUST000484","55+","Prefer not to say","NJ","USA","138","Second Time","Eventbrite"
"CUST000485","35-44","Prefer not to say","PA","USA","53","Second Time","SeatGeek"
"CUST000486","18-24","Female","NY","USA","238","Returning (3+)","Festival Website"
"CUST000487","45-54","Male","PA","USA","49","First Time","SeatGeek"
"CUST000488","35-44","Prefer not to say","NJ","USA","152","First Time","Festival Website"
"CUST000489","25-34","Prefer not to say","OH","USA","344","Returning (3+)","Ticketmaster"
"CUST000490","18-24","Female","MA","USA","385","First Time","Dice"
"CUST000491","55+","Male","NJ","USA","135","First Time","Dice"
"CUST000492","25-34","Prefer not to say","OH","USA","274","Second Time","Dice"
"CUST000493","45-54","Male","DE","USA","105","First Time","Ticketmaster"
"CUST000494","18-24","Female","NY","USA","200","Returning (3+)","Dice"
"CUST000495","25-34","Non-Binary","NY","USA","255","Returning (3+)","Festival Website"
"CUST000496","45-54","Non-Binary","CA","USA","2935","First Time","Ticketmaster"
"CUST000497","35-44","Prefer not to say","NJ","USA","152","Second Time","SeatGeek"
"CUST000498","35-44","Female","NJ","USA","168","Returning (3+)","Ticketmaster"
"CUST000499","45-54","Male","CT","USA","336","Second Time","SeatGeek"
"CUST000500","45-54","Female","CT","USA","287","First Time","Festival Website"
"CUST000501","18-24","Prefer not to say","NY","USA","285","Second Time","Eventbrite"
"CUST000502","18-24","Prefer not to say","MA","USA","363","Second Time","Dice"
"CUST000503","25-34","Male","SC","USA","570","Second Time","SeatGeek"
"CUST000504","55+","Non-Binary","NY","USA","228","Second Time","SeatGeek"
"CUST000505","25-34","Female","NC","USA","352","Second Time","Festival Website"
"CUST000506","35-44","Prefer not to say","RI","USA","362","Second Time","Festival Website"
"CUST000507","25-34","Non-Binary","VA","USA","165","First Time","StubHub"
"CUST000508","18-24","Female","NY","USA","253","Returning (3+)","SeatGeek"
"CUST000509","55+","Non-Binary","CA","USA","2689","Returning (3+)","StubHub"
"CUST000510","25-34","Male","CT","USA","273","Returning (3+)","StubHub"
"CUST000511","55+","Prefer not to say","TX","USA","1765","Second Time","Eventbrite"
"CUST000512","45-54","Prefer not to say","SC","USA","586","First Time","StubHub"
"CUST000513","35-44","Non-Binary","PA","USA","140","Second Time","Festival Website"
"CUST000514","18-24","Prefer not to say","FL","USA","847","First Time","SeatGeek"
"CUST000515","35-44","Male","NY","USA","202","First Time","Dice"
"CUST000516","25-34","Non-Binary","NY","USA","179","Second Time","Eventbrite"
"CUST000517","55+","Non-Binary","NY","USA","232","First Time","Eventbrite"
"CUST000518","25-34","Prefer not to say","IL","USA","718","Returning (3+)","Dice"
"CUST000519","35-44","Female","OH","USA","293","Second Time","Dice"
"CUST000520","45-54","Male","NJ","USA","147","Second Time","Festival Website"
"CUST000521","25-34","Female","IL","USA","650","Second Time","SeatGeek"
"CUST000522","55+","Non-Binary","GA","USA","618","Returning (3+)","Festival Website"
"CUST000523","18-24","Female","PA","USA","137","Second Time","Eventbrite"
"CUST000524","45-54","Male","NJ","USA","104","First Time","Dice"
"CUST000525","45-54","Female","DE","USA","159","First Time","Festival Website"
"CUST000526","55+","Male","DE","USA","126","First Time","Ticketmaster"
"CUST000527","45-54","Prefer not to say","TX","USA","1718","Returning (3+)","Festival Website"
"CUST000528","45-54","Male","NJ","USA","112","Second Time","Eventbrite"
"CUST000529","35-44","Prefer not to say","NC","USA","312","Returning (3+)","Eventbrite"
"CUST000530","25-34","Non-Binary","SC","USA","600","Returning (3+)","StubHub"
"CUST000531","35-44","Prefer not to say","CA","USA","2616","First Time","Dice"
"CUST000532","45-54","Female","NJ","USA","138","Returning (3+)","SeatGeek"
"CUST000533","55+","Female","CA","USA","2956","First Time","SeatGeek"
"CUST000534","25-34","Prefer not to say","FL","USA","891","Returning (3+)","Festival Website"
"CUST000535","45-54","Prefer not to say","PA","USA","139","First Time","Festival Website"
"CUST000536","25-34","Prefer not to say","CT","USA","327","Returning (3+)","StubHub"
"CUST000537","35-44","Non-Binary","DE","USA","138","First Time","Dice"
"CUST000538","18-24","Male","VA","USA","245","First Time","SeatGeek"
"CUST000539","18-24","Prefer not to say","DE","USA","145","Returning (3+)","StubHub"
"CUST000540","25-34","Male","CA","USA","2691","Returning (3+)","Eventbrite"
"CUST000541","55+","Male","NY","USA","231","First Time","Dice"
"CUST000542","45-54","Female","NY","USA","206","Returning (3+)","Dice"
"CUST000543","18-24","Male","FL","USA","837","Second Time","Ticketmaster"
"CUST000544","45-54","Male","PA","USA","69","First Time","StubHub"
"CUST000545","35-44","Male","MD","USA","86","Returning (3+)","Dice"
"CUST000546","18-24","Female","MI","USA","514","First Time","StubHub"
"CUST000547","45-54","Female","DE","USA","111","Second Time","Dice"
"CUST000548","25-34","Male","FL","USA","880","Returning (3+)","SeatGeek"
"CUST000549","18-24","Female","MI","USA","494","Returning (3+)","Dice"
"CUST000550","25-34","Non-Binary","MI","USA","433","First Time","SeatGeek"
"CUST000551","55+","Non-Binary","NJ","USA","130","Second Time","StubHub"
"CUST000552","55+","Non-Binary","MA","USA","356","Returning (3+)","SeatGeek"
"CUST000553","35-44","Female","MD","USA","118","Returning (3+)","Dice"
"CUST000554","18-24","Non-Binary","PA","USA","15","Returning (3+)","Eventbrite"
"CUST000555","18-24","Non-Binary","NY","USA","155","First Time","Dice"
"CUST000556","55+","Female","NJ","USA","158","Second Time","Eventbrite"
"CUST000557","25-34","Non-Binary","TX","USA","1778","Returning (3+)","Dice"
"CUST000558","25-34","Prefer not to say","NC","USA","366","First Time","Ticketmaster"
"CUST000559","18-24","Female","IL","USA","668","Returning (3+)","Ticketmaster"
"CUST000560","18-24","Non-Binary","VA","USA","237","First Time","Dice"
"CUST000561","45-54","Female","NJ","USA","187","Second Time","Eventbrite"
"CUST000562","25-34","Female","NY","USA","216","First Time","SeatGeek"
"CUST000563","25-34","Prefer not to say","IL","USA","621","First Time","StubHub"
"CUST000564","18-24","Non-Binary","DE","USA","150","Returning (3+)","StubHub"
"CUST000565","25-34","Prefer not to say","RI","USA","398","First Time","Festival Website"
"CUST000566","45-54","Non-Binary","NY","USA","224","Second Time","Festival Website"
"CUST000567","35-44","Prefer not to say","RI","USA","352","First Time","Dice"
"CUST000568","35-44","Non-Binary","IL","USA","633","Returning (3+)","Dice"
"CUST000569","25-34","Male","PA","USA","69","Second Time","Ticketmaster"
"CUST000570","18-24","Non-Binary","GA","USA","669","Returning (3+)","Eventbrite"
"CUST000571","25-34","Non-Binary","MD","USA","151","First Time","Festival Website"
"CUST000572","25-34","Non-Binary","IL","USA","758","Returning (3+)","Dice"
"CUST000573","55+","Male","OH","USA","357","Returning (3+)","StubHub"
"CUST000574","18-24","Prefer not to say","MD","USA","57","Returning (3+)","Eventbrite"
"CUST000575","25-34","Prefer not to say","VA","USA","321","First Time","Festival Website"
"CUST000576","18-24","Prefer not to say","MD","USA","192","Second Time","Ticketmaster"
"CUST000577","55+","Female","MI","USA","412","Second Time","StubHub"
"CUST000578","18-24","Prefer not to say","DE","USA","132","Returning (3+)","StubHub"
"CUST000579","55+","Non-Binary","IL","USA","736","Returning (3+)","Dice"
"CUST000580","35-44","Female","NY","USA","269","First Time","Dice"
